iter:  7000.0 , lambda:  1 , alpha:  0.55 , kernel: rbf method:  cobyla , catol:  0.001 , initiator:  1e-05
c_init:  [9.42248229e-06 6.02018547e-06 7.68290319e-06 ... 3.67490223e-07
 9.84391363e-06 6.48007430e-06]
loss:  1221.911968046368
loss:  1118.244169411634
loss:  1075.1211742733235
loss:  1142.928810422615
loss:  1122.8347996014652
loss:  1131.040149986603
loss:  1162.446468973377
loss:  1154.0329359954412
loss:  1085.9067929145513
loss:  1076.678083149643
loss:  1154.2674724489466
loss:  1076.3605772433398
loss:  1159.1099638974872
loss:  1128.3714013996955
loss:  1115.4003856087636
loss:  1141.7474128086399
loss:  1096.1581407340323
loss:  1161.482242232125
loss:  1161.1845587034722
loss:  1155.7506012232807
loss:  1144.5914051805316
loss:  1154.173828913114
loss:  1078.3105974920325
loss:  1075.116837991514
loss:  1150.624862572818
loss:  1159.893770645946
loss:  1087.5855610883957
loss:  1141.816401057614
loss:  1086.0528257313788
loss:  1160.7415207661124
loss:  1124.969622699922
loss:  1142.7452946353014
loss:  1147.30034027905
loss:  1130.012356312142
loss:  1142.491352257264
loss:  1085.5560202934903
loss:  1076.321446438099
loss:  1131.4527878743957
loss:  1076.2104429816632
loss:  1151.5602080287094
loss:  1084.5172232112
loss:  1154.8243558023812
loss:  1114.3944529253424
loss:  1136.0944769176133
loss:  1165.759533788402
loss:  1162.02425246371
loss:  1149.4609605454189
loss:  1132.3506207453518
loss:  1149.532186626077
loss:  1112.394552339306
loss:  1144.187084124153
loss:  1152.7222718312876
loss:  1145.4175221587163
loss:  1160.5706400276688
loss:  1110.671786374748
loss:  1073.856780930668
loss:  1077.7603461590766
loss:  1044.5120247243244
loss:  1126.4860252517935
loss:  1129.9278059657106
loss:  1066.2664965364615
loss:  1050.6989755275504
loss:  1044.949351288898
loss:  1128.1677971174022
loss:  1141.8762881681203
loss:  1049.1987688786157
loss:  1044.8310078194784
loss:  1132.685505423084
loss:  1133.494469823328
loss:  1137.5453924827455
loss:  1119.2213308039186
loss:  1134.2494726693185
loss:  1096.358817817813
loss:  1139.9237685284236
loss:  1115.7082342773704
loss:  1122.716366494099
loss:  1049.292214915282
loss:  1072.9699127319743
loss:  1147.397006334553
loss:  1120.6737637240062
loss:  1139.8293710534915
loss:  1131.0304629375537
loss:  1060.2666780543511
loss:  1055.5121788911777
loss:  1138.5835316764303
loss:  1135.7949124475808
loss:  1045.655455665673
loss:  1145.7129754788205
loss:  1131.681344533701
loss:  1125.4821050660385
loss:  1109.7616637770998
loss:  1137.9931055157813
loss:  1052.6338500368583
loss:  1069.59547421344
loss:  1148.101366937165
loss:  1060.286064382384
loss:  1115.8005910750276
loss:  1137.1444828883004
loss:  1127.6265921151103
loss:  1129.423795378996
loss:  1125.7317520498264
loss:  1091.679628063078
loss:  1129.6240228627278
loss:  1025.6638552613906
loss:  984.8053800632674
loss:  1081.8909434367483
loss:  1011.1498859991482
loss:  1072.0532623278182
loss:  1090.8741974547315
loss:  1091.8298267997484
