iter:  7000.0 , lambda:  1 , alpha:  0.75 , kernel: rbf method:  cobyla , catol:  0.001 , initiator:  1e-05
c_init:  [9.50448164e-07 3.43538421e-06 2.41009645e-07 ... 7.66770783e-06
 5.61257110e-06 2.36288463e-06]
loss:  1661.2068720670532
loss:  1525.7066787435153
loss:  1495.7461840315416
loss:  1624.0972379446962
loss:  1514.4920419827897
loss:  1606.5504631810215
loss:  1592.5339021966702
loss:  1496.6313928682794
loss:  1618.797726810286
loss:  1498.6942367348481
loss:  1607.7781838237618
loss:  1519.671425657796
loss:  1590.9847321446994
loss:  1607.549867683143
loss:  1595.4642077270573
loss:  1617.5622263520108
loss:  1510.976210423833
loss:  1572.1155458189598
loss:  1604.3040269098065
loss:  1592.4326892626818
loss:  1610.2725853742124
loss:  1598.7635851464595
loss:  1567.3234227671885
loss:  1497.4411476125101
loss:  1500.7424591799631
loss:  1610.231899692581
loss:  1518.8355364029796
loss:  1504.7563224914636
loss:  1619.5542688276212
loss:  1497.9103670943703
loss:  1617.5243000097662
loss:  1505.02050191349
loss:  1616.9620692505457
loss:  1511.2318790675731
loss:  1617.9432615626035
loss:  1606.55383517161
loss:  1525.7397894718433
loss:  1624.4930178933698
loss:  1594.0011851039972
loss:  1615.051032089411
loss:  1598.8502049241883
loss:  1608.0925856071322
loss:  1595.0414699223509
loss:  1619.826446990242
loss:  1601.4696172451024
loss:  1616.7635496014661
loss:  1616.6034545743282
loss:  1614.858857672216
loss:  1616.2239158358122
loss:  1516.8667548308256
loss:  1581.7579885723783
loss:  1589.8622130945434
loss:  1495.6692543739052
loss:  1620.1627718117627
loss:  1498.7900062753038
loss:  1500.4303901652384
loss:  1613.064593426611
loss:  1606.5767100909247
loss:  1503.6519575992227
loss:  1599.8652197614274
loss:  1597.1751414931423
loss:  1511.2101428923709
loss:  1616.335350512093
loss:  1606.336523102318
loss:  1604.3355353855065
loss:  1604.2867720339611
loss:  1498.3948489717418
loss:  1618.0505082616437
loss:  1615.8197545224607
loss:  1503.1396799126376
loss:  1495.348711655804
loss:  1471.416190138857
loss:  1499.5566613583776
loss:  1421.2499975594965
loss:  1439.7782755777807
loss:  1454.627979601378
loss:  1385.5179631410447
loss:  1485.843040250242
loss:  1383.9915908362195
loss:  1357.9831829383559
loss:  1377.1701406920824
loss:  1369.2880891921784
loss:  1434.9459196172463
loss:  1464.547220644873
loss:  1322.9778546155953
loss:  1488.2339714400748
loss:  1444.8887513974444
loss:  1322.925562036804
loss:  1325.911225919128
loss:  1424.7190496997273
loss:  1322.8575830522689
loss:  1480.0649418804546
loss:  1387.8585407158218
loss:  1286.3753816052401
loss:  1377.534496464888
loss:  1315.709299918564
loss:  1256.4532061703876
loss:  1252.9143589110613
loss:  1268.4314068367678
loss:  1333.5453428283588
loss:  1388.1768315614618
loss:  1255.7067649548617
loss:  1252.6574773377795
loss:  1405.2636295673678
loss:  1386.7953307275818
loss:  1328.30799295547
loss:  1217.5320349975518
loss:  1173.8220962636497
loss:  1301.4775581539475
loss:  1315.107137519298
loss:  1284.8597997065037
loss:  1348.8044507916848
loss:  1118.3650349177267
loss:  1221.3985883524647
loss:  1159.25198007527
loss:  1143.3675957225198
loss:  1197.4149149931723
loss:  1149.9102468905082
loss:  1103.4944529157092
loss:  1270.5413340885643
loss:  1102.816525574172
loss:  1205.5283832569805
loss:  1217.2092985732374
loss:  1228.5212555128542
loss:  1269.1179915087366
loss:  1261.1299418326273
loss:  1246.6874821655438
loss:  1060.4130146432476
loss:  1062.4286878837133
