iter:  7000.0 , lambda:  1 , alpha:  0.56 , kernel: rbf method:  cobyla , catol:  0.001 , initiator:  1e-05
c_init:  [1.75599818e-06 8.31058108e-06 9.03605041e-06 ... 3.85431656e-07
 6.23939451e-06 4.01044027e-06]
loss:  1244.1245047461102
loss:  1138.5475749768316
loss:  1094.6877197721326
loss:  1163.7170456521724
loss:  1143.2597704709824
loss:  1151.6130260972589
loss:  1183.591603972796
loss:  1175.0224806414578
loss:  1105.5968976641063
loss:  1096.2638840977163
loss:  1175.2619912166942
loss:  1095.9399758148252
loss:  1180.192883535369
loss:  1148.8975419224291
loss:  1135.6921168159702
loss:  1162.5142193314682
loss:  1116.0312424931572
loss:  1182.609047777628
loss:  1182.3086162077475
loss:  1176.771369094624
loss:  1165.4096493306217
loss:  1175.166498487862
loss:  1097.9265050857068
loss:  1094.6740521661654
loss:  1171.5619195738636
loss:  1181.0003968217754
loss:  1107.296709608453
loss:  1162.5935323112726
loss:  1105.7366629493251
loss:  1181.8639944932872
loss:  1145.4429968381362
loss:  1163.5448473636993
loss:  1168.1785656091452
loss:  1150.5755206149163
loss:  1163.2878283368898
loss:  1105.2962637357614
loss:  1095.890875685374
loss:  1152.0420294704047
loss:  1095.7164545344233
loss:  1172.5142768673304
loss:  1104.2374897154536
loss:  1175.8380211050137
loss:  1134.676853685729
loss:  1156.7711141841273
loss:  1186.9730234645212
loss:  1183.172821802388
loss:  1170.3775756811672
loss:  1152.956947208371
loss:  1170.4500307804644
loss:  1132.641654601908
loss:  1165.007236264378
loss:  1173.6970391918665
loss:  1166.2599006506325
loss:  1181.6920899103527
loss:  1130.7958107871707
loss:  1093.3215711090907
loss:  1097.287360690456
loss:  1063.4888390042186
loss:  1146.993598927208
loss:  1150.4956149915874
loss:  1085.6819187433023
loss:  1069.7800252106786
loss:  1063.9322073971764
loss:  1148.7015107894572
loss:  1162.6501319678562
loss:  1068.18342064659
loss:  1063.803905812385
loss:  1153.3033836597178
loss:  1154.126793248921
loss:  1158.249109923465
loss:  1139.597610195016
loss:  1154.894987909214
loss:  1116.3233941830351
loss:  1160.6629777125825
loss:  1136.0221887647579
loss:  1143.1562339608984
loss:  1068.3473757802371
loss:  1092.3809757771148
loss:  1168.2689877065852
loss:  1141.0643603969875
loss:  1160.5720876180433
loss:  1151.6173745082615
loss:  1079.4507394078908
loss:  1074.6819893479237
loss:  1159.3052334818217
loss:  1156.467769616987
loss:  1064.6430856357285
loss:  1166.557166867281
loss:  1152.281050846512
loss:  1145.9713743101702
loss:  1129.9684785769352
loss:  1158.7045406114837
loss:  1071.6816409683843
loss:  1088.9461909845736
loss:  1168.9888428648908
loss:  1079.4704803896716
loss:  1136.116302803529
loss:  1157.8366715266577
loss:  1148.1545142410796
loss:  1149.9838969793361
loss:  1146.2247958923685
loss:  1111.5595053902152
loss:  1150.1875633103514
loss:  1044.2289620684965
loss:  1002.6800529173935
loss:  1101.567143607109
loss:  1029.552457565939
loss:  1091.554134239894
loss:  1110.7088753736516
loss:  1111.6831638889487
loss:  1068.15919262681
loss:  1088.1359551302266
loss:  1014.5793960375295
loss:  1075.573683656871
loss:  1069.3673438052842
loss:  1107.7771003734513
loss:  1092.9726634092513
loss:  1088.2742379461636
loss:  1066.1618560406969
loss:  1108.5720337307412
loss:  1060.449135074569
loss:  1054.5551429139434
loss:  1092.4101190893975
loss:  1007.2648364996679
loss:  1022.8302992510637
loss:  1115.0310475546455
loss:  1117.0363178769198
loss:  1101.5405117068233
loss:  1079.697210390485
loss:  1092.3017485265914
loss:  1066.2193493499408
loss:  1042.5594790795485
loss:  1044.4997482913664
loss:  1059.9244282880882
loss:  1123.127543044446
loss:  1016.7590521888525
loss:  1101.6273876304729
loss:  1106.5103604184276
loss:  1017.9879348627966
loss:  1083.0079772392119
loss:  1070.102752429248
loss:  1005.4951595905501
loss:  1060.4852029608617
loss:  1088.1949722620068
loss:  1095.1987063966317
loss:  1065.7835813753086
loss:  1098.317558314989
loss:  1059.4154553143583
loss:  1095.998940004333
loss:  1112.2048148809465
loss:  1071.8754797297086
loss:  1030.5596287064375
loss:  1108.972527651105
loss:  1083.547131025702
loss:  1006.0064533147745
loss:  1118.769487177328
loss:  1075.7227148221705
loss:  1068.4392088728155
loss:  1081.4505842468961
loss:  1125.5443997286684
loss:  1060.3215643176425
loss:  1093.0504225022996
loss:  1114.6224742081527
loss:  1044.4757197471401
loss:  1029.9076808840846
loss:  1097.522783586315
loss:  1083.9034026129093
loss:  1009.7535384039054
loss:  1088.1879546067344
loss:  1050.6304073118977
loss:  1023.051152642244
loss:  1103.7037816162203
loss:  1077.6530576531345
loss:  1116.8506033873357
loss:  1024.730348486491
loss:  1088.1138147911258
loss:  969.3654090686658
loss:  953.2883517609092
loss:  1031.148275741274
loss:  947.4034605639439
loss:  938.359689089605
loss:  967.8182591317537
loss:  998.9865673609113
loss:  1068.5992888599499
loss:  967.7711399189561
loss:  1053.410572993241
loss:  1014.0863350080576
loss:  1020.2686886734637
loss:  934.8390157762794
loss:  888.3962214747081
loss:  964.918208222758
loss:  953.743674337882
loss:  958.1777870483133
loss:  961.9497823150401
loss:  915.5698550875818
loss:  856.8000671220726
loss:  849.6244035340834
loss:  848.705978301145
