iter:  7000.0 , lambda:  1 , alpha:  0.67 , kernel: rbf method:  cobyla , catol:  0.001 , initiator:  1e-05
c_init:  [6.08172530e-06 8.24021498e-07 3.08983865e-06 ... 5.52140717e-06
 7.41262573e-06 8.85882443e-06]
loss:  1488.5012737529541
loss:  1362.0970162088547
loss:  1309.7048068420006
loss:  1391.9920786899625
loss:  1367.5205841326324
loss:  1377.5097004564489
loss:  1415.8318884739176
loss:  1405.5278755709317
loss:  1322.3472218218046
loss:  1311.4923596448562
loss:  1405.8207542897044
loss:  1311.1049173181784
loss:  1411.7333111142907
loss:  1374.2754391137867
loss:  1358.4826002981542
loss:  1390.5524090249019
loss:  1334.811033427804
loss:  1414.6406663695602
loss:  1414.3291800576371
loss:  1407.623740706406
loss:  1394.02222063787
loss:  1405.7045082931133
loss:  1313.4814577936788
loss:  1309.5903105737061
loss:  1401.4851022078383
loss:  1412.8081945735134
loss:  1324.2792959316505
loss:  1390.7476892211432
loss:  1322.4162105585558
loss:  1413.8503347061398
loss:  1370.2394050232576
loss:  1391.9685503700516
loss:  1397.4528645934743
loss:  1376.3663579796023
loss:  1391.6905211459473
loss:  1322.199777299818
loss:  1310.9480263957505
loss:  1378.120707373154
loss:  1310.4267962339632
loss:  1402.625875688014
loss:  1320.9337539106764
loss:  1406.610812470922
loss:  1357.3657820607423
loss:  1383.8197826237968
loss:  1419.9758599347256
loss:  1415.4856853541837
loss:  1400.0749555625548
loss:  1379.2214962239632
loss:  1400.160779945821
loss:  1354.9426735271277
loss:  1393.6369980348982
loss:  1404.0419732141602
loss:  1395.1351227309244
loss:  1413.6822948652446
loss:  1352.355104455818
loss:  1307.5733411849467
loss:  1312.2197650529558
loss:  1271.9579909597894
loss:  1372.1589483332582
loss:  1376.3325131313184
loss:  1298.7968815933668
loss:  1279.3861916441476
loss:  1272.46786352152
loss:  1374.16306099558
loss:  1390.781732187348
loss:  1277.129154273111
loss:  1272.2370109401422
loss:  1379.6900561576656
loss:  1380.6733235273991
loss:  1385.5877860023802
loss:  1363.3122675405177
loss:  1381.5881148596936
loss:  1335.4906734108183
loss:  1388.4104032627267
loss:  1359.047909934214
loss:  1367.5741853562224
loss:  1277.6725071616038
loss:  1306.0439125886976
loss:  1397.4909283597622
loss:  1364.970447729411
loss:  1388.3463920629265
loss:  1377.6636992551785
loss:  1290.6030678928767
loss:  1285.2506477191437
loss:  1386.8441868669936
loss:  1383.4640549812814
loss:  1273.2409486877207
loss:  1395.4636474540807
loss:  1378.4668782783067
loss:  1370.934625246701
loss:  1351.8110412127714
loss:  1386.1292521796156
loss:  1281.3256350528927
loss:  1301.9420305273277
loss:  1398.373464602158
loss:  1290.626755003319
loss:  1359.1612747781069
loss:  1385.0570308423225
loss:  1373.5450347462672
loss:  1375.730433890871
loss:  1371.2336619563275
loss:  1329.7923786826002
loss:  1375.9722764089668
loss:  1248.529784897283
loss:  1198.966811197441
loss:  1317.5437221629256
loss:  1231.4838511400578
loss:  1305.596239618769
loss:  1328.4374701476797
loss:  1329.6172854351644
loss:  1277.6441169084803
loss:  1301.5135023185937
loss:  1213.1043813365197
loss:  1286.5135551027329
loss:  1279.0802353495517
loss:  1324.889116308539
loss:  1307.290129353884
loss:  1301.6785120317743
loss:  1275.2671255247333
loss:  1325.8921327192618
loss:  1268.4356038797182
loss:  1261.393403404473
loss:  1306.5766759179858
loss:  1203.9912379369475
loss:  1223.4349201589225
loss:  1333.573186061441
loss:  1335.9920804707106
loss:  1317.5091916448032
loss:  1291.4390780561996
loss:  1306.2629762516358
loss:  1275.3318256757086
loss:  1247.0492416699099
loss:  1249.3692794225888
loss:  1267.7968633902012
loss:  1343.2394589951375
loss:  1215.7117737494648
loss:  1317.6144701513654
loss:  1323.270001009931
loss:  1217.1820294233664
loss:  1295.3931348259962
loss:  1279.9757861835005
loss:  1201.9007418767712
loss:  1268.480952719773
loss:  1301.586969622449
loss:  1309.8777040125171
loss:  1274.8149497259772
loss:  1313.6270878017517
loss:  1267.1993219904061
loss:  1310.900418581283
loss:  1330.2158984368805
loss:  1282.0635842031322
loss:  1231.8193155937497
loss:  1326.3835419411623
loss:  1296.017318293852
loss:  1202.5035170025553
loss:  1337.9681587798862
loss:  1286.6780557473646
loss:  1277.9847913975589
loss:  1293.5336529332135
loss:  1345.9899242077292
loss:  1268.2850408675001
loss:  1307.383842249969
loss:  1333.0907254602653
loss:  1249.340951379725
loss:  1231.907330415183
loss:  1312.7194375379881
loss:  1296.4562081082793
loss:  1207.3312874735536
loss:  1301.576709399312
loss:  1256.7005195409208
loss:  1223.6824203870879
loss:  1320.09570625041
loss:  1288.9938909634302
loss:  1335.7631931108233
loss:  1224.8607868630813
loss:  1301.490452659734
loss:  1158.7507362814304
loss:  1139.650885243589
loss:  1233.1629398062996
loss:  1132.1553564251465
loss:  1121.4524978763995
loss:  1157.121277664927
loss:  1194.3837213928928
loss:  1277.3576052101919
loss:  1157.0654735434534
loss:  1259.3377375165387
loss:  1212.4241467707723
loss:  1219.8026556975535
loss:  1116.7742031757437
loss:  1061.420652988725
loss:  1153.3390963989777
loss:  1139.999089268775
loss:  1145.2928121308785
loss:  1149.7450786050301
loss:  1094.382729340985
loss:  1023.2853886884934
loss:  1014.8255721990945
loss:  1013.6290502500055
loss:  1147.9883438105194
loss:  1097.4639427662128
loss:  1086.7311064928083
loss:  1169.261275649046
loss:  1089.2352101233203
loss:  1113.4727873213137
loss:  1046.8540163018868
loss:  1009.5677090293981
loss:  924.0564441131794
loss:  1039.5001670708912
loss:  1019.1154876714251
loss:  983.8500695713642
loss:  980.6781872617055
loss:  999.9634192999857
loss:  957.6721308164316
loss:  930.1070926990043
loss:  1044.0912394487834
loss:  1008.6933198876121
loss:  1041.9433854867857
loss:  972.0911002809512
loss:  925.4125704503759
loss:  1052.7692153929506
loss:  924.4748112661445
loss:  1048.664250352757
loss:  926.1765066305298
loss:  1071.834527540319
loss:  962.413275604043
loss:  1062.099134554956
loss:  914.5956176840103
loss:  882.4908121530021
loss:  1041.407700935368
loss:  961.2022285092761
loss:  1022.0060733257245
loss:  1024.34234299383
loss:  963.8444526406674
loss:  886.343760633152
loss:  955.8357964730167
loss:  966.933855071578
loss:  963.9743986768392
loss:  899.9815136527648
loss:  866.3099399346327
loss:  809.6333169754582
loss:  873.1068075662618
loss:  932.2891790949332
loss:  922.4684452859566
loss:  905.2173995260744
loss:  846.2299972989899
loss:  849.9797601230479
loss:  962.8135135594719
loss:  857.128768014133
loss:  928.4630121034251
loss:  886.6950549001654
loss:  927.104324275595
loss:  972.1544451450719
loss:  953.6118306704204
loss:  898.2918471967272
loss:  800.530297661298
loss:  816.1285134869821
loss:  702.8134036741621
loss:  728.2531305707213
loss:  809.8071584326468
loss:  730.2520317709134
loss:  794.8652724775378
loss:  791.828658484443
loss:  757.6915686276191
loss:  822.0149445101972
loss:  813.040095154089
loss:  831.9836194773122
loss:  714.3711828665174
loss:  703.1286684857592
loss:  813.0574752575803
loss:  709.9317620297282
loss:  789.6661832976661
loss:  801.201244415865
loss:  835.0759166563195
loss:  828.6981775037948
loss:  757.6962514209905
loss:  759.4168345576905
loss:  826.8105763143466
loss:  713.2633466155132
loss:  712.9327388421558
loss:  766.6983857005926
loss:  824.4760399912109
loss:  801.8203845300576
loss:  719.3433576230599
loss:  713.3986665542207
loss:  808.8362251161107
loss:  748.9807693065536
loss:  762.4075861392633
loss:  712.787717647696
loss:  786.9144130901628
loss:  768.0286512718818
loss:  817.3937128999213
loss:  734.4580066361605
loss:  780.3222490198496
loss:  800.6967973539952
loss:  774.6469929944462
loss:  798.4596736146334
loss:  703.4476591101023
loss:  820.8337953581575
loss:  713.0992209774464
loss:  775.1972698323697
loss:  816.0546329573349
loss:  732.0782415689148
loss:  725.1803942495598
loss:  706.007175852459
loss:  684.6532691253642
loss:  631.867447865028
loss:  729.3687970134149
loss:  664.7975747378035
loss:  735.8827967767885
loss:  642.0951596715086
loss:  772.2844441500129
loss:  767.5539133370796
loss:  636.9759183277143
loss:  731.0183778873851
loss:  737.7846435564379
loss:  724.793348446579
loss:  688.2208669323361
loss:  729.5279898029606
loss:  691.9507687597269
loss:  633.0512606441746
loss:  771.1317265386814
loss:  678.4946622863157
loss:  740.6200210693755
loss:  766.0793858703606
loss:  719.5443107697043
loss:  754.7741674617353
loss:  705.506501382955
loss:  735.1024478405835
loss:  678.0697527274856
loss:  612.1919012800223
loss:  627.3651791110067
loss:  614.5337906294037
loss:  747.1318345218874
loss:  592.0148784807336
loss:  613.6314899211847
loss:  680.6650728593963
loss:  624.2303655212024
loss:  636.4850216576266
loss:  567.1453456046819
loss:  563.3298012299281
loss:  591.1266915197215
loss:  605.4713443851801
loss:  602.6801197289423
loss:  611.2789341073252
loss:  603.2348625989603
loss:  591.2333671718734
loss:  605.1452102178046
loss:  612.9575013196702
loss:  613.6954344192939
loss:  583.2436513593597
loss:  597.811030540926
loss:  588.2395212822362
loss:  599.8427549630918
loss:  621.7681761755563
loss:  597.5036023126991
loss:  590.4355535335319
loss:  605.4392261420164
loss:  626.503291271716
loss:  609.4772207571842
loss:  611.8646930922666
loss:  630.6428929764592
loss:  614.9338394509189
loss:  550.6229900255764
loss:  559.035099915474
loss:  562.0565847558869
loss:  557.4763126490465
loss:  678.9851391673252
loss:  567.8600920086822
loss:  673.7272566037067
loss:  537.3141174788228
loss:  596.0331630600198
loss:  582.6782050010911
loss:  578.7611860611638
loss:  529.0971659402643
loss:  528.3659268160384
loss:  580.216259562021
loss:  517.8472393312746
loss:  537.0093168157002
loss:  522.419504777539
loss:  505.95391627072297
loss:  564.8974589843166
loss:  536.9987583530892
loss:  503.7296665638931
loss:  494.50509140903745
loss:  495.6977184429636
loss:  550.7366625124632
loss:  546.8659726353188
loss:  533.4487983311157
loss:  527.0941245271831
loss:  548.222142572933
loss:  497.53540511621185
loss:  520.3924275503953
loss:  522.5577585042174
loss:  527.2107305412154
loss:  530.5570902124622
loss:  496.36816960480746
loss:  496.211264655478
loss:  522.3193105022731
loss:  532.5980864994484
loss:  548.426474694573
loss:  528.208379355675
loss:  535.3660911740046
loss:  488.7218795013116
loss:  501.4774503593019
loss:  496.39444758977345
loss:  476.5486648662544
loss:  531.8954620591388
loss:  512.0335161175784
loss:  458.42599884020257
loss:  459.3749782160418
loss:  500.50219733800895
loss:  464.32829106050445
loss:  516.462170610209
loss:  472.5353212414994
loss:  513.4349741669773
loss:  454.8236866385644
loss:  449.9292870530556
loss:  498.579705852973
loss:  461.33665253606426
loss:  489.6361752828071
loss:  442.4909268330952
loss:  489.6251599218588
loss:  478.3002496213618
loss:  468.47041110058234
loss:  440.9426552577851
loss:  434.8158462247545
loss:  475.75781239681663
loss:  470.9786477199077
loss:  462.56642837340706
loss:  480.75024054783955
loss:  435.0860821495046
loss:  473.59722585700837
loss:  437.53904457537567
loss:  469.78892291795046
loss:  468.8440890351293
loss:  438.9816714057745
loss:  478.75777916138895
loss:  469.57926220163927
loss:  475.90075968798914
loss:  481.20832796957967
loss:  480.8162164389881
loss:  475.5264162051057
loss:  437.61540894816613
loss:  478.2119888795992
loss:  436.1330000401919
loss:  434.7416653691794
loss:  459.2757265691159
loss:  472.91608042138057
loss:  473.54115025016966
loss:  481.839487231584
loss:  440.909567141444
loss:  462.53979655275396
loss:  475.86282740055583
loss:  462.9650530694539
loss:  476.1072889320509
loss:  438.74378953008915
loss:  464.5905397961424
loss:  472.2610891521338
loss:  431.9472473449956
loss:  479.9746981462954
loss:  421.9833093161709
loss:  429.5760353507759
loss:  428.0209747394133
loss:  452.09137419356773
loss:  450.3485046398454
loss:  463.85663263818213
loss:  460.474919088165
loss:  427.7161357688972
loss:  453.44390857895615
loss:  449.6320701536882
loss:  447.31420723593664
loss:  448.3892247949519
loss:  449.1201197552908
loss:  456.7335012052651
loss:  444.6672513376142
loss:  459.14479486711895
loss:  448.3303789744721
loss:  427.9037976664646
loss:  464.3986901206911
loss:  450.0357530569732
loss:  423.99497827490853
loss:  444.3694920829294
loss:  458.6971792000014
loss:  448.26890432227805
loss:  456.7008644049515
loss:  429.1444720797496
loss:  427.9092122445845
loss:  424.69419814552526
loss:  451.211725393984
loss:  422.94369354432
loss:  449.01419318800845
loss:  456.0950344095505
loss:  427.4463822968743
loss:  422.9222429235184
loss:  446.3400887508717
loss:  421.3455778486824
loss:  451.0991769485023
loss:  421.06859725766213
loss:  453.11028020578726
loss:  426.4796826887027
loss:  442.46329277519914
loss:  455.9982588333847
loss:  459.96910697318543
loss:  421.52570878100863
loss:  449.1550682314203
loss:  447.963831600978
loss:  456.94387606992433
loss:  447.2898547032825
loss:  445.2847990766912
loss:  428.97164981842076
loss:  420.8606753308845
loss:  415.6395608604247
loss:  407.240975437886
loss:  404.67418858426663
loss:  408.3472441069333
loss:  443.89853278041375
loss:  402.72458875580776
loss:  431.1697227910062
loss:  439.3235478752976
loss:  404.9212846346858
