iter:  7000.0 , lambda:  1 , alpha:  0.78 , kernel: rbf method:  cobyla , catol:  0.001 , initiator:  1e-05
c_init:  [2.69652152e-06 4.59980140e-07 8.11013990e-06 ... 6.91622579e-06
 7.05818331e-06 4.94421455e-06]
loss:  1732.8758199312283
loss:  1585.643433981542
loss:  1524.7314086872277
loss:  1620.2823688022067
loss:  1591.7977589573895
loss:  1603.4227396404606
loss:  1648.0829186036526
loss:  1636.0476295115882
loss:  1539.1006109436562
loss:  1526.7303444477702
loss:  1636.393137294561
loss:  1526.2794773978442
loss:  1643.286261111572
loss:  1599.6685509836557
loss:  1581.2891011188667
loss:  1618.6059887551369
loss:  1553.5927396317495
loss:  1646.6838350157693
loss:  1646.359127756165
loss:  1638.4903062816243
loss:  1622.650341903463
loss:  1636.2561538222367
loss:  1529.0458970457585
loss:  1524.5160565245542
loss:  1631.4223741636438
loss:  1644.627858217986
loss:  1541.2648091531285
loss:  1618.9170808199387
loss:  1539.0988486622177
loss:  1645.8480549548453
loss:  1595.051279346038
loss:  1620.4028480198629
loss:  1626.7403212057568
loss:  1602.173551686433
loss:  1620.1024834602201
loss:  1539.113368059769
loss:  1526.0147728031873
loss:  1604.215625899099
loss:  1525.1396771113941
loss:  1632.7514144604665
loss:  1537.6395215710018
loss:  1637.3969129279265
loss:  1580.0707168022006
loss:  1610.8815731189702
loss:  1652.9901025123868
loss:  1647.8090869575121
loss:  1629.785968796985
loss:  1605.5014225365476
loss:  1629.885166979298
loss:  1577.2592544728564
loss:  1622.281720202866
loss:  1634.4013703041182
loss:  1624.0251747913057
loss:  1645.6821696528293
loss:  1573.9148155328367
loss:  1521.8285603696966
loss:  1527.1557073621507
loss:  1480.439848431205
loss:  1597.3407064875198
loss:  1602.1864316059791
loss:  1511.929881354985
loss:  1489.0056522305235
loss:  1481.0162245522185
loss:  1599.6389328671437
loss:  1618.9254884712957
loss:  1486.0778487949399
loss:  1480.6826821661045
loss:  1606.0922535928062
loss:  1607.2352424537273
loss:  1612.941085781003
loss:  1587.0431907809352
loss:  1608.2964785192635
loss:  1554.6761624546934
loss:  1616.1701246476362
loss:  1582.0911308712907
loss:  1592.0093652060175
loss:  1487.010531352718
loss:  1519.7092479691387
loss:  1626.7270484108503
