iter:  7000.0 , lambda:  1 , alpha:  0.34 , kernel: rbf method:  cobyla , catol:  0.001 , initiator:  1e-05
c_init:  [6.19153627e-06 8.02731687e-06 1.07333612e-06 ... 7.11669698e-07
 8.22041961e-06 6.83782746e-06]
loss:  755.374901256078
loss:  691.466760558818
loss:  664.629368570064
loss:  707.1251049254868
loss:  694.6939448519768
loss:  699.7762720463035
loss:  719.0754310127506
loss:  713.971793505668
loss:  672.1058744662627
loss:  665.7827390800654
loss:  714.1048976628643
loss:  665.5861417518374
loss:  717.0739627100588
loss:  698.0986350025767
loss:  690.0667355037353
loss:  706.3957820627359
loss:  678.4833921728698
loss:  718.5090904824935
loss:  718.2337852908643
loss:  715.0271439968412
loss:  708.1431102496762
loss:  714.0508700264177
loss:  666.7920992161331
loss:  664.8175028838522
loss:  712.5009587140058
loss:  718.1675979171459
loss:  673.0876951138957
loss:  707.0672794262404
loss:  672.1311213041816
loss:  718.6722328360986
loss:  696.6297148157294
loss:  707.4681007621853
loss:  710.4161920722113
loss:  699.7685867689244
loss:  707.2415692844748
loss:  671.2379029396692
loss:  665.5712980192499
loss:  700.6603995028318
loss:  666.0525652942762
loss:  713.0765772589448
loss:  670.6059173948358
loss:  715.0779199215202
loss:  690.0714726388247
loss:  703.4546042681282
loss:  721.7368858598824
loss:  719.282675548684
loss:  711.7694845073344
loss:  701.2103577683714
loss:  711.81526409926
loss:  688.8099214032333
loss:  708.5308533874311
loss:  713.7854162311725
loss:  709.2932954248869
loss:  718.4814353311917
loss:  687.45814242917
loss:  664.5652798552634
loss:  667.1716650878438
loss:  646.368312571602
loss:  696.8068413713427
loss:  698.9544218437638
loss:  659.5722275535524
loss:  650.3686780635201
loss:  646.626467584832
loss:  697.9188156798627
loss:  706.5121558459034
loss:  650.0430885178865
loss:  646.7626523666526
loss:  700.6732062671061
loss:  701.176954243781
loss:  703.7129042586706
loss:  692.3134196724837
loss:  701.6514288339555
loss:  678.179789091608
loss:  705.2944993939543
