iter:  900.0 , lambda:  1 , alpha:  0.0 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [2.69652152e-04 4.59980140e-05 8.11013990e-04 ... 6.91622579e-04
 7.05818331e-04 4.94421455e-04]
loss:  -1.8525774643467394
loss:  -0.5719600389820636
loss:  -0.5830594768840638
loss:  -0.5593341740830682
loss:  -0.6029083722904014
loss:  -0.5952852960259736
loss:  -0.6332037032027062
loss:  -0.570561999778461
loss:  -4.048505111211698
loss:  -4.5447790835908295
loss:  -4.20453514469121
loss:  -5.046234742414639
loss:  -4.745729654657999
loss:  -4.659990783568556
loss:  -4.650883222832023
loss:  -4.651806495580051
loss:  -6.296078895681776
loss:  -7.035003113255085
loss:  -6.890363090431782
loss:  -6.6857822518220384
loss:  -6.647946256939205
loss:  -6.688044537306821
loss:  -7.5268601791620995
loss:  -8.022636900477153
loss:  -7.660024205648849
loss:  -7.746839517087967
loss:  -9.227169166262996
loss:  -9.739603188583363
loss:  -10.837025114414729
loss:  -11.636574288449205
loss:  -11.101679315010317
loss:  -11.517547553339844
loss:  -11.2771859736696
loss:  -11.031817657709315
loss:  -11.648631418172432
loss:  -12.128386000912155
loss:  -11.742586475175361
loss:  -10.762561151877861
loss:  -14.123094681994683
loss:  -13.763446671855979
loss:  -14.58335460610098
loss:  -14.271582986389786
loss:  -13.987362450900775
loss:  -14.162880688622383
loss:  -14.546338340722423
loss:  -14.78624640488194
loss:  -13.582584944897427
loss:  -13.519756560620191
loss:  -13.581880661919083
loss:  -13.564869376234991
loss:  -13.536537797540536
loss:  -13.583543955050704
loss:  -13.537946065948136
loss:  -13.863434876092027
loss:  -16.946980491731118
loss:  -17.916898645119826
loss:  -18.414304410941455
loss:  -19.16508501825672
loss:  -18.90254886250747
loss:  -18.92947876384608
loss:  -18.673266479356442
loss:  -19.63949569385819
loss:  -19.61479597073266
loss:  -19.505987999414025
loss:  -19.758483838559172
loss:  -21.81839634469729
loss:  -22.30891690921795
loss:  -22.151882599171955
loss:  -22.150988160252002
loss:  -22.194638266515213
loss:  -22.048075032369315
loss:  -22.164148035032774
loss:  -21.949347501751305
loss:  -22.307028035276787
loss:  -22.052366254458416
loss:  -22.10166506017266
loss:  -23.3496240380353
loss:  -24.56193570433712
loss:  -25.613208396534105
loss:  -25.609915327489347
loss:  -25.60215712794082
loss:  -25.552227513096646
loss:  -26.66668754122458
loss:  -26.152062972159793
loss:  -27.627174416272002
loss:  -27.56843120513492
loss:  -28.129808902942344
loss:  -28.15767774160286
loss:  -27.130135963975217
loss:  -27.140410740693582
loss:  -27.17831884152048
loss:  -27.133537788823237
loss:  -30.176592086168895
loss:  -31.210627197134478
loss:  -32.163741359828684
loss:  -33.15999638382551
loss:  -34.18157245879931
loss:  -34.23376201747607
loss:  -33.313829076983076
loss:  -33.30380573692194
loss:  -33.36810430897206
loss:  -33.40786090237971
loss:  -33.300396957116135
loss:  -36.170319154289714
loss:  -36.165976632604824
loss:  -36.184607555499085
loss:  -35.263908023613695
loss:  -35.239468338281696
loss:  -35.213332471593056
loss:  -35.23781397326068
loss:  -35.2954096831084
loss:  -35.21824636330269
loss:  -35.67119323303682
loss:  -35.22626332616903
loss:  -35.319638510181946
loss:  -35.22560984348539
loss:  -35.20401231770326
loss:  -35.252313298514785
loss:  -35.24708685313055
loss:  -35.20533046693073
loss:  -35.24420757543625
loss:  -35.25028048940678
loss:  -35.186672381201305
loss:  -38.06827047075045
loss:  -37.98512264014922
loss:  -38.02094144016088
loss:  -38.107218739867974
loss:  -37.110826836191734
loss:  -37.175037494957635
loss:  -37.649087780962
loss:  -37.2307383784717
loss:  -37.241584995762594
loss:  -37.23199459368686
loss:  -37.13116455905165
loss:  -37.205324206947765
loss:  -38.020598668452706
loss:  -37.105715070036524
loss:  -37.53111150174754
loss:  -38.000258024575515
loss:  -37.1574316815726
loss:  -37.206048318604914
loss:  -40.116096103583025
loss:  -40.18575855352761
loss:  -39.225759225427566
loss:  -39.46436203631152
loss:  -39.237502213492235
loss:  -39.22655559810054
loss:  -39.272879384077626
loss:  -39.2568386235569
loss:  -39.26041069605507
loss:  -39.19500738495451
loss:  -42.13318212304297
loss:  -42.187995927397296
loss:  -41.21790645063915
loss:  -44.11659706898805
loss:  -44.14216680346257
loss:  -43.47232602093958
loss:  -43.438697067498865
loss:  -43.344151451032495
loss:  -43.38027862096374
loss:  -43.44000821195279
loss:  -43.28684014653665
loss:  -43.19245220732998
loss:  -43.426313932245435
loss:  -43.41157475738748
loss:  -43.27401393997782
loss:  -43.28745698052717
loss:  -44.614980593712836
loss:  -43.795964247333245
loss:  -43.9149550492317
loss:  -43.879354302656395
loss:  -43.731256414212936
loss:  -43.84705659020319
loss:  -43.6909719969742
loss:  -46.44462424983149
loss:  -46.60700759427039
loss:  -48.375650450301336
loss:  -48.51514106217513
loss:  -47.65470690268136
loss:  -50.40743799325946
loss:  -50.522156087775976
loss:  -49.57754008179189
loss:  -49.6691175610291
loss:  -49.63961369982423
loss:  -49.57214491898254
loss:  -49.58228454779973
loss:  -49.6350254339164
loss:  -49.64824292971124
loss:  -52.40432044670621
loss:  -52.419091192099266
loss:  -51.5329358998886
loss:  -51.513220734914526
loss:  -51.52104117180695
loss:  -51.75235392759104
loss:  -51.390804781489074
loss:  -54.22854797076211
loss:  -54.317356265881955
loss:  -55.30466243376035
loss:  -54.47868051132255
loss:  -54.3178980602754
loss:  -54.303190165353335
loss:  -54.62688677261122
loss:  -54.30527664894873
loss:  -54.346138890866506
loss:  -54.16127590870468
loss:  -57.15506871657425
loss:  -56.920773579751064
loss:  -57.24841426623366
loss:  -56.46540748334514
loss:  -56.22279203550638
loss:  -56.179734444709354
loss:  -56.314929549763804
loss:  -59.16028399534363
loss:  -60.64376719839814
loss:  -60.742664821652404
loss:  -59.77489676594033
loss:  -59.8675708256602
loss:  -62.686095044349685
loss:  -62.71041813598271
loss:  -62.79958029935448
loss:  -64.67812302712225
loss:  -64.63674892783742
loss:  -65.14837252994633
loss:  -65.26676331506764
loss:  -64.31119755146968
loss:  -64.37442244958676
loss:  -67.00760757821986
loss:  -67.01516849019777
loss:  -66.19002226909872
loss:  -66.0899801745205
loss:  -66.07111659891648
loss:  -66.1391991393337
loss:  -66.09099533833167
loss:  -65.84957681699511
loss:  -66.13068693134473
loss:  -66.13025786947928
loss:  -66.10002138769079
loss:  -67.56967689211093
loss:  -69.13981143167767
loss:  -69.15053392125013
loss:  -68.16198223280878
loss:  -68.32094854647492
loss:  -68.21964817927613
loss:  -68.5589636068111
loss:  -67.94543033834486
loss:  -67.92697318871947
loss:  -68.43688488276628
loss:  -68.0162553246313
loss:  -68.59022886931743
loss:  -68.18276055691788
loss:  -68.23226315623295
loss:  -68.56853409972821
loss:  -68.63192247656511
loss:  -68.00214208164383
loss:  -70.99339306389862
loss:  -71.40925582981957
loss:  -70.18492585466262
loss:  -70.2091055498818
loss:  -70.42904649432238
loss:  -73.0456182922317
loss:  -73.07739298391205
loss:  -72.12299113234715
loss:  -74.99527332201777
loss:  -75.27609232200366
loss:  -74.37419491853191
loss:  -74.46887171754638
loss:  -76.93262501198141
loss:  -77.42774483601681
loss:  -77.5111107820273
loss:  -76.98946961350532
loss:  -76.50845419149037
loss:  -76.70241012069597
loss:  -76.75204980541523
loss:  -76.6962066379891
loss:  -79.4200711268081
loss:  -80.33429586981225
loss:  -81.42990584744898
loss:  -80.89157412881029
loss:  -80.92648869527606
loss:  -82.39293768501673
loss:  -83.52413493098699
loss:  -83.56770363087026
loss:  -85.10460093724306
loss:  -86.08292732019821
loss:  -87.0915850714386
loss:  -88.0785167862777
loss:  -89.05060584331213
loss:  -88.5292857828396
loss:  -88.75126882528579
loss:  -90.06660874423555
loss:  -91.15293655799657
loss:  -90.83082969401086
loss:  -91.20676714897927
loss:  -90.1507053973524
loss:  -90.34031777597069
loss:  -90.10473437701046
loss:  -91.58860176819111
loss:  -91.3603361178414
loss:  -93.42138465576372
loss:  -93.3874166841975
loss:  -93.73017306251921
loss:  -95.52750577761464
loss:  -95.11314079795852
loss:  -96.01911451076293
loss:  -96.86437731574973
loss:  -97.43396783842789
loss:  -97.30093866131153
loss:  -98.47501112753906
loss:  -99.40414160970388
loss:  -98.86949545249588
loss:  -99.60706699761042
loss:  -98.76034484366187
loss:  -101.42815808668429
loss:  -101.29698238839377
loss:  -101.3648746579646
loss:  -101.3001788724925
loss:  -100.92149768935059
loss:  -101.43600715818742
loss:  -100.07494824532677
loss:  -102.77063535659167
loss:  -102.01189474516535
loss:  -101.36334761989384
loss:  -101.79222087003038
loss:  -102.06183489281501
loss:  -101.58296784722765
loss:  -101.89490352810574
loss:  -101.54573971031226
loss:  -101.85777414648331
loss:  -101.34846611427494
loss:  -104.26685808251733
loss:  -104.13000188407077
loss:  -104.68725628065076
loss:  -105.41000836631513
loss:  -105.92337312893223
loss:  -104.85556118724128
loss:  -106.0728451831273
loss:  -104.59765611782555
loss:  -104.56206776462865
loss:  -107.82367305814458
loss:  -107.1017958472049
loss:  -107.77636970889783
loss:  -107.57129429267576
loss:  -108.81143674506819
loss:  -108.23583191150873
loss:  -107.81539211170434
loss:  -107.4626446497787
loss:  -108.02539021368491
loss:  -108.09853701937001
loss:  -108.20644739794864
loss:  -107.29609519324234
loss:  -108.09288377241779
loss:  -107.53274769599179
loss:  -107.78820342950016
loss:  -108.22194996523801
loss:  -107.8089743795189
loss:  -107.53613352416833
loss:  -108.00304957469439
loss:  -108.51894499382284
loss:  -107.85285459725463
loss:  -108.02150492012372
loss:  -108.55741551024991
loss:  -108.09202554351249
loss:  -110.39972450115047
loss:  -110.60999896996938
loss:  -109.87207238910702
loss:  -110.1516548116641
loss:  -112.04835582105406
loss:  -112.67151960987258
loss:  -114.08104391084987
loss:  -113.60904417447108
loss:  -114.67320911964235
loss:  -113.90466528674543
loss:  -113.84652477214738
loss:  -116.02793939837863
loss:  -116.0751172274773
loss:  -115.50506289609221
loss:  -117.58900192360532
loss:  -118.64614728222695
loss:  -118.12686754322655
loss:  -117.60359532234314
loss:  -118.51378224026094
loss:  -117.62965240032122
loss:  -119.97887347675454
loss:  -119.96977484979776
loss:  -120.25108724964782
loss:  -120.91083543947016
loss:  -120.30093133148995
loss:  -120.03709241446813
loss:  -119.98462407849154
loss:  -120.36349541938228
loss:  -120.40092236379738
loss:  -119.86626609966129
loss:  -119.68329475767587
loss:  -120.44992675838249
loss:  -120.13341562525521
loss:  -121.39312053746383
loss:  -122.97123450315817
loss:  -122.91760209843783
loss:  -123.11669163472973
loss:  -122.6590544516111
loss:  -122.11423742029842
loss:  -122.36075463807833
loss:  -124.64776254460699
loss:  -125.4745757537325
loss:  -125.094935942331
loss:  -124.5498078706068
loss:  -125.34915509955991
loss:  -124.56862633361895
loss:  -126.32645629496484
loss:  -126.58936592352812
loss:  -126.98811449385225
loss:  -128.26477849029874
loss:  -128.94005067192185
loss:  -130.42399740362998
loss:  -130.87252517316213
loss:  -131.7831831184582
loss:  -131.99479035671618
loss:  -131.74175765248754
loss:  -133.46553734633028
loss:  -133.88574397488333
loss:  -134.52951641429982
loss:  -135.2318722664487
loss:  -134.15863248250687
loss:  -133.4888944581026
loss:  -136.4511125346386
loss:  -135.61245260078772
loss:  -136.98846043382943
loss:  -136.4970086482362
loss:  -135.75915674276348
loss:  -136.35191658547325
loss:  -138.20752573999218
loss:  -138.79647820786124
loss:  -140.68989994225856
loss:  -141.1395118108012
loss:  -140.09599044246391
loss:  -143.1894708751765
loss:  -143.55447848426118
loss:  -142.56275784744784
loss:  -142.809609208111
loss:  -143.13975993581477
loss:  -142.98615498212536
loss:  -142.8364890278433
loss:  -143.9008336644297
loss:  -143.26328235578575
loss:  -145.85903535317064
loss:  -144.8907616614992
loss:  -146.95229840729118
loss:  -146.28726578149954
loss:  -146.26459758752455
loss:  -146.5048442481949
loss:  -146.5842415291381
loss:  -146.2941482925988
loss:  -145.96905121444985
loss:  -146.42078000471736
loss:  -146.36458191077674
loss:  -146.41442894771808
loss:  -145.9937440880727
loss:  -146.88228741397475
loss:  -148.5285053565828
loss:  -148.7084410273225
loss:  -149.08738236742388
loss:  -149.70801574337548
loss:  -149.3243321682878
loss:  -150.34039080361455
loss:  -150.62100050994457
loss:  -150.00492369743577
loss:  -149.80344258369462
loss:  -150.2673876609634
loss:  -150.10709227480095
loss:  -149.7329236688285
loss:  -149.85354003250401
loss:  -149.82231705054832
loss:  -149.80073541306734
loss:  -149.99966846484287
loss:  -150.24597520308456
loss:  -150.53146259241757
loss:  -149.68572785578232
loss:  -151.76045998270976
loss:  -152.22913354002372
loss:  -151.80142804441863
loss:  -152.47052556840168
loss:  -150.9842242448923
loss:  -152.00908069058283
loss:  -151.63633151861578
loss:  -151.95877261358643
loss:  -154.05155978823802
loss:  -153.6900518792148
loss:  -153.90894472588258
loss:  -154.11222550774627
loss:  -154.6663454281144
loss:  -154.05589454794537
loss:  -154.3103490084527
