iter:  1000.0 , lambda:  1 , alpha:  0.1111111111111111 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00053794 0.00075041 0.00039778 ... 0.00069204 0.00059413 0.00085051]
loss:  230.99709347588723
loss:  230.48953214276946
loss:  231.15185733099827
loss:  230.517952452309
loss:  229.84240491937032
loss:  231.62311320072726
loss:  231.49407327421795
loss:  228.30377248156992
loss:  226.49514937830995
loss:  231.73494657308015
loss:  230.93304993752898
loss:  217.67045926589077
loss:  231.43067155271208
loss:  228.97718489134786
loss:  225.18199459322514
loss:  231.98730066349293
loss:  230.92003812508668
loss:  232.04224784856126
loss:  225.64998649318608
loss:  231.43729302195604
loss:  220.77498334654726
loss:  231.14407841693304
loss:  230.84111323441317
loss:  225.07748916326503
loss:  231.4206131019286
loss:  226.6903375782496
loss:  229.83976813057623
loss:  230.11877601839345
loss:  226.68886822660087
loss:  231.69733189882797
loss:  230.74035755866188
loss:  231.01720544440286
loss:  225.23403173495527
loss:  228.9985420203982
loss:  230.83648100364488
loss:  230.26017554760972
loss:  230.5021819320247
loss:  230.6003475213522
loss:  226.88833287796058
loss:  223.31663745797323
loss:  231.44048925753614
loss:  216.67323329304674
loss:  230.40902464445622
loss:  229.25263339934781
loss:  228.7775436297701
loss:  228.0571341321455
loss:  228.8851252916257
loss:  229.84659447333763
loss:  225.0672317458436
loss:  225.32527218268424
loss:  225.48307340985568
loss:  230.35248568022675
loss:  229.95899736188937
loss:  228.3393116295418
loss:  227.5779745346858
loss:  229.21257886294617
loss:  225.8609626964817
loss:  218.26943993483155
loss:  230.41386884338195
loss:  229.4644847044157
loss:  230.36512893440366
loss:  225.98587462942353
loss:  217.35093225651553
loss:  230.47489877932043
loss:  224.47329930927128
loss:  226.40567490417882
loss:  217.1570297691118
loss:  230.15180279795618
loss:  226.80489460625805
loss:  230.38675770079058
loss:  223.65055316156844
loss:  229.61929233930854
loss:  229.42236600035162
loss:  229.1383516348391
loss:  230.23623968391686
loss:  230.3799383712254
loss:  229.25482867886123
loss:  222.9879913969145
loss:  228.86828221050925
loss:  229.35417611746414
loss:  229.2506697337648
loss:  219.26710929464758
loss:  222.26286525179356
loss:  228.33858547860888
loss:  228.33783054028135
loss:  230.74496986978258
loss:  230.24234990606334
loss:  229.82613424359212
loss:  226.20163426128124
loss:  225.97759779089546
loss:  229.76741180414226
loss:  227.0956982693231
loss:  230.76936487330846
loss:  229.01535848534874
loss:  230.32989431734424
loss:  230.76317557403388
loss:  231.35878474817784
loss:  228.26224002995843
loss:  224.38467385165416
loss:  231.34755301807965
loss:  224.7609032739879
loss:  225.87320816096562
loss:  229.7730726819196
loss:  223.47990636049687
loss:  229.9279261495363
loss:  229.88105923220385
loss:  225.93835332033728
loss:  231.1077363097946
loss:  230.36345525696962
loss:  230.38062952668938
loss:  223.58670603614968
loss:  216.23443314827213
loss:  229.70637671468614
loss:  217.11542350884048
loss:  229.08402350647526
loss:  229.80287780521297
loss:  230.30493464714976
loss:  230.15184376980886
loss:  225.60949492567448
loss:  225.62943362514636
loss:  229.7904368756348
loss:  217.77076009581967
loss:  217.7247302593788
loss:  226.1828284868397
loss:  230.22070732660217
loss:  229.46927412008728
loss:  222.14711879601515
loss:  223.79511601370672
loss:  229.63280401543054
loss:  225.4380750898264
loss:  227.81846809020828
loss:  217.7044455397149
loss:  224.15578170641803
loss:  225.6680666608051
loss:  229.73650190599963
loss:  225.21673859236833
loss:  228.68405255965845
loss:  229.05891310428515
loss:  228.53505257724
loss:  228.48109188974504
loss:  215.9402392461578
loss:  228.76638737354523
loss:  223.56686022929486
loss:  227.87679620420909
loss:  229.71402534555034
loss:  223.70957259335714
loss:  224.1238151811625
loss:  216.12108387184603
loss:  221.2897200093144
loss:  225.9552993815614
loss:  228.7133885901976
loss:  225.2892086574731
loss:  228.89249448979814
loss:  217.45508114215184
loss:  228.84533400542247
loss:  229.0555717099086
loss:  224.06997859321973
loss:  228.7521992418601
loss:  228.95678649975028
loss:  228.5443799852525
loss:  224.45629028543576
loss:  228.8941150071125
loss:  226.85277197053213
loss:  214.979625621096
loss:  228.6449497391601
loss:  225.46074353328692
loss:  229.05118178432656
loss:  228.62823045742277
loss:  228.07187626860832
loss:  229.34012037562954
loss:  227.3999076971538
loss:  224.46781870986302
loss:  224.71968303798556
loss:  219.7603398189146
loss:  226.81566950415268
loss:  215.85159673593796
loss:  221.9866675595947
loss:  226.99210517815308
loss:  222.0969701780027
loss:  229.3602346253115
loss:  226.69484962830782
loss:  222.66673156372366
loss:  222.5355653751902
loss:  225.98794744710847
loss:  228.32358313650957
loss:  228.35606071293967
loss:  226.58245736757237
loss:  229.54573279685363
loss:  228.18001280396777
loss:  224.25248169792445
loss:  229.2211714241102
loss:  228.77450791460873
loss:  229.53274480946433
loss:  221.53912256779626
loss:  229.0810312972214
loss:  226.5331010460186
loss:  227.87004877582697
loss:  225.0303367362954
loss:  227.6203882085859
loss:  226.80392925329988
loss:  229.14993235124751
loss:  229.12942776739214
loss:  227.40784229319382
loss:  228.75947786459216
loss:  228.145838440282
loss:  228.87879682475523
loss:  222.72913762568086
loss:  228.94456444539304
loss:  228.87113787043944
loss:  217.46909195226837
loss:  222.5313937103864
loss:  229.66372797887763
loss:  221.72664251433278
loss:  226.33160675377346
loss:  228.7858594361749
loss:  228.77802793546874
loss:  228.48765749459943
loss:  221.69824014906752
loss:  228.4406308067999
loss:  228.9822330989026
loss:  223.01479836858925
loss:  228.69251197122367
loss:  216.47172691317874
loss:  227.11150062606083
loss:  228.0931408224773
loss:  227.7631065969274
loss:  220.02390119265073
loss:  228.09698674042318
loss:  214.3376295691221
loss:  226.63378652177596
loss:  225.4404796292387
loss:  227.11370284014527
loss:  226.58608439958127
loss:  226.14151210540342
loss:  215.1917734971535
loss:  225.7154350460722
loss:  224.07351684302222
loss:  227.98069186689187
loss:  227.38671891022085
loss:  214.81770954807206
loss:  222.7365985399499
loss:  225.98391089218188
loss:  227.10115894840038
loss:  226.8081225186028
loss:  226.21341963515468
loss:  227.30238101231419
loss:  222.67289908287285
loss:  227.54217281387216
loss:  227.52296845172123
loss:  225.979667857034
loss:  226.09743917463496
loss:  225.763266054277
loss:  217.48020630822586
loss:  214.49444724636862
loss:  219.7705251200569
loss:  227.3916431581663
loss:  221.97684504101642
loss:  227.3799556053194
loss:  222.15517527242173
loss:  226.44898889746622
loss:  219.55054930806065
loss:  222.15088702655547
loss:  227.5355211010477
loss:  221.94162059458583
loss:  225.57611517835832
loss:  227.80320572523198
loss:  226.6342160440409
loss:  222.5929140440046
loss:  219.897886740934
loss:  223.56636226751277
loss:  227.93304109676214
loss:  228.0144181544886
loss:  225.85244220703416
loss:  226.81520447109173
loss:  220.85523239580462
loss:  228.25467216528654
loss:  223.60168792707836
loss:  227.90077736815326
loss:  226.8538089233131
loss:  223.66268600054732
loss:  227.51928243748975
loss:  226.93361443939173
loss:  227.5289943247048
loss:  227.25941082399092
loss:  227.16834483544235
loss:  227.35611007748324
loss:  214.65475510466712
loss:  227.562059651277
loss:  224.09613984321336
loss:  215.0042783247539
loss:  227.3533252018995
loss:  227.40120597353322
loss:  227.41963351634416
loss:  224.44834457199377
loss:  216.96693940855698
loss:  226.9919127524987
loss:  225.4649332475731
loss:  227.75520549254003
loss:  227.53841965511293
loss:  215.89191895305737
loss:  226.34627877920212
loss:  228.4769864889397
loss:  222.85463186396208
loss:  218.98297034003232
loss:  222.83654185876463
loss:  223.0268591205771
loss:  217.0262433791287
loss:  224.81685582011073
loss:  227.11385377555175
loss:  224.19896666682723
loss:  221.33708324183775
loss:  216.9012648607763
loss:  227.80891327374172
loss:  226.43213544732396
loss:  226.90135978211373
loss:  226.82392003073988
loss:  226.91210989185953
loss:  227.4009351970609
loss:  227.29640879009995
loss:  228.1469791074744
loss:  226.20545191329037
loss:  221.58523680718358
loss:  225.93057892888163
loss:  227.55604713098302
loss:  214.1305700035979
loss:  223.394428026323
loss:  227.01008821301767
loss:  225.71675063483906
loss:  226.8578061453973
loss:  222.85808590282832
loss:  216.80613234740906
loss:  219.40460426402612
loss:  225.68372627404705
loss:  214.15597936324903
loss:  226.3961464281693
loss:  227.29485362677107
loss:  222.60957863273248
loss:  214.27255565118028
loss:  225.34340590528387
loss:  214.24322933286481
loss:  226.33318372191454
loss:  214.68488113031086
loss:  226.09154336505887
loss:  222.78002156868678
loss:  224.90480624424663
loss:  226.9620646593865
loss:  227.3679190720357
loss:  214.68684149012074
loss:  226.17288281167683
loss:  225.92449915766363
loss:  227.46717973728565
loss:  225.80845402895653
loss:  225.44725977327187
loss:  222.05767225506077
loss:  215.27461518779958
loss:  217.49680316146436
loss:  225.57741129343813
loss:  215.3798012152727
loss:  215.68015580946215
loss:  226.4104945990493
loss:  215.94535840452122
loss:  225.58515416195905
loss:  223.2727150995138
loss:  215.01450411090687
loss:  223.95396782075056
loss:  215.18211413275037
loss:  227.37848261529552
loss:  221.63748133528983
loss:  222.9243931503817
loss:  226.98873430213845
loss:  224.19879204381152
loss:  222.41599841838615
loss:  222.30557914438555
loss:  226.39318374230064
loss:  225.4675452822765
loss:  227.02552859481904
loss:  226.83839037918654
loss:  220.25896046359992
loss:  226.77089824044066
loss:  225.2033889349567
loss:  225.94078277417282
loss:  222.35044158031738
loss:  225.7497072367586
loss:  225.82553846408743
loss:  226.24076622016824
loss:  225.9387065663119
loss:  226.57295241844116
loss:  226.88724489283882
loss:  227.99488339486047
loss:  219.48111333615458
loss:  214.1825268437234
loss:  216.76003956421934
loss:  227.48739494773338
loss:  226.35675347090313
loss:  225.59658390045178
loss:  214.33985955396466
loss:  225.71791147896587
loss:  215.66763800720682
loss:  219.40505589007773
loss:  224.10655981287454
loss:  221.8186227745895
loss:  226.54197373569866
loss:  226.96848968231654
loss:  218.31808848553948
loss:  223.0282821421614
loss:  225.4502314348499
loss:  220.49679119136738
loss:  220.9603559292637
loss:  226.63425172070689
loss:  222.60135770481213
loss:  225.9863556986921
loss:  226.02890878263804
loss:  226.574717159904
loss:  226.23802367148716
loss:  227.01420517159124
loss:  226.33342149144733
loss:  213.5484630425197
loss:  213.96318369956785
loss:  225.61050958443994
loss:  224.80215122699317
loss:  225.23198134773884
loss:  220.99339057453304
loss:  226.92245397870096
loss:  226.82276463061996
loss:  224.93291438246482
loss:  226.1431459380143
loss:  222.7813701771089
loss:  221.48068725936938
loss:  220.87982805847523
loss:  224.71958594479045
loss:  225.5234267149617
loss:  213.03923978883913
loss:  223.30520572199856
loss:  225.16217457015367
loss:  220.4283862725404
loss:  217.34260759229824
loss:  222.33158785942814
loss:  218.1264049442005
loss:  214.5883363259021
loss:  221.2652503172636
loss:  212.6838704768368
loss:  225.47759630370481
loss:  218.7620682228714
loss:  213.47943741008112
loss:  218.78370080301084
loss:  225.17782150511255
loss:  225.14313429118135
loss:  224.32829907433762
loss:  225.2784913899569
loss:  214.2539753138934
loss:  212.46716713601032
loss:  219.97021946992083
loss:  223.44102353641208
loss:  223.90704829777934
loss:  223.565754952747
loss:  220.77580911600492
loss:  224.97565062642468
loss:  224.87457532298967
loss:  225.17602769688972
loss:  224.21811031138114
loss:  224.8006924769362
loss:  224.84484084452578
loss:  218.4443791297029
loss:  223.80976390212035
loss:  220.10107154410744
loss:  224.46715534997935
loss:  225.93749448270654
loss:  212.92808965852836
loss:  214.8813169345037
loss:  224.94633905837597
loss:  212.25167023988914
loss:  222.8281606122545
loss:  217.89331092500072
loss:  219.024509430323
loss:  224.06739811922498
loss:  223.94804103108697
loss:  211.84841536801258
loss:  224.48928838124436
loss:  211.51781368916585
loss:  212.7876080021614
loss:  223.06841243844423
loss:  224.2421363171426
loss:  220.48426535937728
loss:  224.9752858531099
loss:  211.16730512255128
loss:  222.791542906209
loss:  218.06197094837708
loss:  215.6475187395606
loss:  223.8246549994393
loss:  222.35850817158192
loss:  217.78082240826228
loss:  223.4122590517423
loss:  223.86279146658862
loss:  223.9492233187182
loss:  222.1143460269016
loss:  224.99425081169713
loss:  212.19584139085555
loss:  222.73755587951862
loss:  220.3155455829369
loss:  223.06082853503295
loss:  219.61427510675927
loss:  221.37866198218427
loss:  223.53512041918157
loss:  224.3183251254891
loss:  211.66007969768856
loss:  215.19904043463774
loss:  223.25738519260716
loss:  219.07597094426015
loss:  221.0932390457455
loss:  216.3859974114497
loss:  223.01953410715026
loss:  217.04806782347816
loss:  222.83241294087193
loss:  223.25276586852758
loss:  221.35917789094484
loss:  222.2045723746491
loss:  223.3178153768424
loss:  222.60883692248467
loss:  213.41123008403707
loss:  223.28212023178276
loss:  223.91260347030249
loss:  218.83722865880483
loss:  220.20271037931204
loss:  218.6432797420149
loss:  223.48503887907293
loss:  224.00207619010595
loss:  215.7914491360539
loss:  218.78002243215144
loss:  223.49867088591515
loss:  223.58453202840715
loss:  223.65362509093765
loss:  223.25475453527798
loss:  225.00835828100207
loss:  218.68518711885426
loss:  224.405092953982
loss:  222.78413971217822
loss:  218.61313811407126
loss:  222.08338222918965
loss:  218.53534651008863
loss:  207.27360721095758
loss:  203.43705534112084
loss:  218.12437798907126
loss:  218.64016015951225
loss:  218.28405855066535
loss:  218.7992870138763
loss:  220.6871248131401
loss:  215.21643206335648
loss:  200.9522215331179
loss:  213.30107545578588
loss:  200.83859022818072
loss:  211.9679206826769
loss:  204.46100428711696
loss:  203.40026045285327
loss:  201.2145034659321
loss:  202.0197249918331
loss:  197.87068474403787
loss:  213.4027510308303
loss:  216.41303069222337
loss:  210.9606332075739
loss:  212.68256472420896
loss:  213.0623904423525
loss:  207.35895867147758
loss:  214.84133360868827
loss:  197.6896094613483
loss:  194.16853808798288
loss:  208.19574974875772
loss:  210.7941210340651
loss:  210.717155789476
loss:  196.00492273613028
loss:  208.9421656542124
loss:  194.184956442222
loss:  209.39333128083723
loss:  212.37427774898688
loss:  209.56971184992798
loss:  212.2539472518026
loss:  212.27412719049545
loss:  204.1316303839526
loss:  197.0966299663607
loss:  210.6722313221503
loss:  209.2370157779092
loss:  193.83825881011953
loss:  190.11489157679108
loss:  186.74776323211148
loss:  186.81071190129413
loss:  185.3928965728288
loss:  202.46528114536574
loss:  184.22219924361244
loss:  185.35755806601927
loss:  201.59158624322265
loss:  184.45080497540658
loss:  184.21763723328414
loss:  201.93001951826665
loss:  201.34206476622595
loss:  201.3488936205142
loss:  184.0343762776385
loss:  176.43314737083855
loss:  190.56820793392507
loss:  190.97000912456207
loss:  194.5111936274714
loss:  177.33064170565262
loss:  195.60417909201539
loss:  187.45935836036878
loss:  177.68113625511046
loss:  193.71819483373568
loss:  194.2827525021828
loss:  184.44613484570556
loss:  192.38649546010214
loss:  188.04954523832214
loss:  178.8992045541713
loss:  175.35700740910679
loss:  171.69727075993345
loss:  171.78410078993
loss:  187.6747522625461
loss:  185.10221919960563
loss:  167.67968760618913
loss:  164.0493419695025
loss:  183.66905165894016
loss:  183.94254639737414
loss:  156.67851986664334
loss:  159.93195163158683
loss:  153.38504050797366
loss:  172.76830984606343
loss:  174.3631735205052
loss:  175.85864679513548
loss:  170.76221476701863
loss:  172.22138595376424
loss:  176.65506243766197
loss:  175.86060307776137
loss:  172.91306301285093
loss:  173.633982263311
loss:  173.81836979932962
loss:  154.28639917730573
loss:  171.79140243306472
loss:  167.6809162816047
loss:  151.04362970642745
loss:  147.374866934132
loss:  164.12085996715655
loss:  162.27273855502847
loss:  147.22229655748603
loss:  168.82709028107368
loss:  139.04174043901432
loss:  140.2562454365361
loss:  138.02161805252103
loss:  162.40765510532503
loss:  153.00959793775633
loss:  159.25444243890297
loss:  158.15199473650674
loss:  151.57789421469298
loss:  160.1641574696696
loss:  154.7670664132507
loss:  159.7403034121237
loss:  140.5065481216851
loss:  160.49860291448158
loss:  135.16026692639792
loss:  136.65663617289977
loss:  137.34863846949773
loss:  141.35131782586853
loss:  135.5080063298694
loss:  135.53618833928667
loss:  137.15241429851645
loss:  143.83311223035616
loss:  133.46455134639737
loss:  151.00707811414523
loss:  134.29234206687553
loss:  156.80903164770015
loss:  155.38708392588
loss:  133.63496657100686
loss:  155.17979256260287
loss:  151.61913601838438
loss:  151.56831705492849
loss:  132.97313113977293
loss:  155.70663090923912
loss:  133.803635607783
loss:  130.13487220000488
loss:  133.62389345690138
loss:  131.00840341024207
loss:  127.86275243508025
loss:  148.9071170665489
loss:  130.21125795963462
loss:  139.6741406947348
loss:  130.6093834954066
loss:  149.22314020143946
loss:  146.70631385602076
loss:  127.72309103444931
loss:  123.3853824076695
loss:  124.08228317362858
loss:  134.30345973592352
loss:  123.82506692020544
loss:  131.58503914643381
loss:  122.25098130643096
loss:  121.69336278775076
loss:  139.04276626231461
loss:  124.53682350088658
loss:  137.70935140933258
loss:  140.77229227428043
loss:  120.75167496910547
loss:  136.79974794666356
loss:  142.15478170622893
loss:  115.47400822741784
loss:  119.8817180793606
loss:  111.17776532130442
loss:  112.18665490589399
loss:  132.47316373429814
loss:  128.36783709862004
loss:  128.69834318745524
loss:  108.76370703925693
loss:  102.07526276690241
loss:  117.80571916359497
loss:  121.12985802917747
loss:  101.3914032867473
loss:  112.09193826205387
loss:  91.7907570595777
loss:  108.63008966684902
loss:  105.95190807400441
loss:  106.69317944064802
loss:  92.1528422181039
loss:  108.40461979983483
loss:  93.44513487679977
loss:  100.5310769714804
loss:  111.19214270795632
loss:  108.33646240107166
loss:  107.64455783740027
loss:  108.54921231167816
loss:  106.71080618702842
loss:  103.19656054779102
loss:  106.94242256107694
loss:  105.11567159448174
loss:  101.33539058798547
loss:  105.12984309836229
loss:  98.15238189177467
loss:  110.14118021935886
loss:  109.5884062165238
loss:  109.63085461097451
loss:  93.51963605302764
loss:  110.3690313386426
loss:  93.82954279963141
loss:  110.0860505328299
loss:  103.1847746205134
loss:  112.09292483488427
loss:  109.26320307497953
loss:  91.40013112149916
loss:  93.07864451515903
loss:  92.35968265474705
loss:  110.31511746968408
loss:  111.0243946468399
loss:  94.4283196155566
loss:  109.99406050238571
loss:  98.32468486304073
loss:  97.83318646548862
loss:  104.00889736133486
loss:  109.06332491221994
loss:  99.57073930088514
loss:  104.92148676823012
loss:  107.9692130010669
loss:  95.12644537795981
loss:  92.32509282570574
loss:  112.49131012849679
loss:  108.42723574469667
loss:  91.1862742149784
loss:  93.83685110836768
loss:  104.89804747740033
loss:  109.66330675204085
loss:  91.00914949288388
loss:  87.76605334963186
loss:  104.53753057261537
loss:  88.63091584575089
loss:  94.87924384706326
loss:  96.4120978144725
loss:  104.2363100840138
loss:  105.58136846392672
loss:  102.6050058215276
loss:  86.55751272345081
loss:  104.25243753200826
loss:  87.4946344590976
loss:  104.85811164363989
loss:  84.33566251410622
loss:  84.98423451857587
loss:  78.12762965682518
loss:  92.10533072994644
loss:  76.84080464174627
loss:  90.01257105139499
loss:  74.82666056962375
loss:  74.2091948685553
loss:  87.68900533075802
loss:  88.66580716557904
loss:  75.87603899914933
loss:  88.62625973134253
loss:  93.91149171850084
loss:  91.35745528615521
loss:  90.18076970633685
loss:  92.69132633707993
loss:  83.2894477786219
loss:  86.38774559774711
loss:  89.19895993636914
loss:  91.17449182805373
loss:  90.0838237420596
loss:  89.16366007303219
loss:  72.41825365651226
loss:  71.31374990521167
loss:  71.66530145783261
loss:  73.87238281020531
loss:  71.20167278545392
loss:  75.44904145257925
loss:  73.71399065994953
loss:  72.3007221047065
loss:  73.65012866048903
loss:  79.33359841307639
loss:  72.62816097868227
loss:  71.43448003664474
loss:  70.73831339731643
loss:  71.55812915289383
loss:  70.54593095627797
loss:  72.72867511032725
loss:  71.04727845770236
loss:  74.15888045747153
loss:  72.40388494297676
loss:  71.37873223631408
loss:  71.09056774111099
loss:  72.05485419351172
loss:  73.74162506824553
loss:  73.29406008965219
loss:  72.23239341001471
loss:  71.44976772209887
loss:  79.27561886682422
loss:  73.72307065017648
loss:  75.64097096300628
loss:  74.6666572136065
loss:  72.31333928760583
loss:  72.61713109507363
loss:  72.85434600002544
loss:  73.54042769996451
loss:  72.34777557181624
loss:  72.11975842096967
loss:  71.6412261644201
loss:  71.5396074789611
loss:  75.0818818590817
loss:  74.04296494858768
loss:  71.53938699328646
loss:  74.163697638484
loss:  71.80701519883755
loss:  74.20704475408016
loss:  71.76068085096114
loss:  71.80407821550952
loss:  71.38565641347216
weights:  [0.00053794 0.00075041 0.00039778 ... 0.00069204 0.00059413 0.00085051]
cy dot constraint : -3.7969269090515727
Optimization problem did not converge.. Check the solution returned by the optimizer.
Returned solution is:
     fun: 70.54593095627797
   maxcv: 3.797026909051573
 message: 'Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.'
    nfev: 1000
  status: 4
 success: False
       x: array([0.00053794, 0.00075041, 0.00039778, ..., 0.00069204, 0.00059413,
       0.00085051])
Train data:
------------
Train accuracy :  0.6235714285714286
Total data points: 7000
# non-protected examples: 4699
# protected examples: 2301
Non-protected in positive class: 2758 (59%)
Protected in positive class: 988 (43%)
P-rule is: 73%

Test data: 
------------
Test accuracy :  0.631
Total data points: 3000
# non-protected examples: 2055
# protected examples: 945
Non-protected in positive class: 1210 (59%)
Protected in positive class: 398 (42%)
P-rule is: 72%
------------------------------------------------------------------------
------------------------------------------------------------------------
