iter:  900.0 , lambda:  1 , alpha:  0.2222222222222222 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [8.25362917e-04 6.07907978e-04 7.59793958e-04 ... 3.90675584e-05
 1.87994140e-05 3.59451706e-04]
loss:  437.5300252611241
loss:  465.82583177103726
loss:  465.17924821225245
loss:  466.814878266173
loss:  461.8747786081708
loss:  464.36439809964
loss:  468.7264711970109
loss:  469.2900293723464
loss:  453.91855715570307
loss:  437.6698989556072
loss:  468.6564333389956
loss:  437.8316638980031
loss:  469.14058463360135
loss:  462.3788752821147
loss:  459.2275906587564
loss:  466.59381932991147
loss:  456.0471675070947
loss:  469.05704899156103
loss:  467.3509340164565
loss:  469.66024520573677
loss:  467.62590877260067
loss:  468.63998356580225
loss:  438.26557332000806
loss:  437.08345730676194
loss:  467.5947996417013
loss:  468.4352263932317
loss:  453.7428588314402
loss:  466.06481385138324
loss:  453.4120860195006
loss:  468.3032722764854
loss:  461.20984829772306
loss:  462.16552912940784
loss:  465.7352895461201
loss:  463.65464886188937
loss:  461.04231210955896
loss:  440.8915485032004
loss:  437.374358989517
loss:  463.97023218940814
loss:  449.8455504612471
loss:  467.73523618854927
loss:  440.2258896540265
loss:  468.1420544217921
loss:  458.5232624722371
loss:  462.3104206423133
loss:  469.9406059418345
loss:  468.3299578987657
loss:  466.8181009120468
loss:  463.3575950191453
loss:  466.84257576548964
loss:  457.4242456937441
loss:  466.50373849978064
loss:  468.6102178837359
loss:  466.74301412630126
loss:  466.9751769743184
loss:  458.46253709274964
loss:  449.90679142180636
loss:  437.74050716892606
loss:  465.79752535991963
loss:  467.9133476939564
loss:  469.01411706077903
loss:  454.1734530699061
loss:  438.86698694967754
loss:  437.2472526046427
loss:  465.87463341972585
loss:  466.4104380348161
loss:  453.08066283282335
loss:  437.14236138434006
loss:  468.36255522959067
loss:  468.4017244357832
loss:  468.47038577011887
loss:  466.0374208517099
loss:  468.39005667075656
loss:  462.60950468292117
loss:  466.133340499023
loss:  466.5195489166817
loss:  467.8238369356046
loss:  438.49957375251716
loss:  458.3806544564265
loss:  469.1771410685882
loss:  465.7321916267826
loss:  468.0792699831605
loss:  467.289237723476
loss:  456.98814883604905
loss:  440.8008838840639
loss:  468.3600768457242
loss:  468.4190602135067
loss:  437.57217377915657
loss:  467.8234874145462
loss:  467.98672358383664
loss:  467.5204597827303
loss:  465.62475631352993
loss:  468.39966317359017
loss:  455.8277122410873
loss:  458.0949068918731
loss:  468.668655488174
loss:  456.99189360845463
loss:  466.5574208523598
loss:  466.5429142609074
loss:  468.0157885993228
loss:  468.2730515366294
loss:  468.42804459414646
loss:  461.78426705494337
loss:  468.16260666314423
loss:  449.7825015885333
loss:  464.171916708288
loss:  468.42431778146903
loss:  457.96270438609145
loss:  468.4335233836238
loss:  468.2879638012642
loss:  469.73714436896154
loss:  465.86439152255736
loss:  467.69001790127743
loss:  440.8844089686423
loss:  466.49718488612444
loss:  465.98978662519704
loss:  465.40242747523376
loss:  468.0705049599682
loss:  468.141430842051
loss:  465.36327670913744
loss:  468.3570194400962
loss:  464.1948467748412
loss:  463.4248481589894
loss:  465.3340375622518
loss:  453.5482173474288
loss:  456.1104261727076
loss:  467.5995727137194
loss:  469.7089055016398
loss:  468.38755251504693
loss:  466.9898196527938
loss:  462.84456283286687
loss:  465.328896278592
loss:  461.18956809687603
loss:  461.4872335524054
loss:  462.7955924525673
loss:  469.94527158525057
loss:  441.68788687207433
loss:  468.4178428471705
loss:  465.4323070399968
loss:  442.0621027955973
loss:  467.29162850906533
loss:  465.87477725418296
loss:  456.57470989106486
loss:  464.5952641334275
loss:  467.73783207131873
loss:  467.86329733302836
loss:  465.28019193985585
loss:  465.8135977434571
loss:  464.53326217617035
loss:  468.5444938803233
loss:  468.0730513100401
loss:  463.61604253001167
loss:  458.5519505202683
loss:  469.47579422857507
loss:  465.73017181414775
loss:  455.98383403225137
loss:  465.06168409622313
loss:  466.8558419726543
loss:  465.8477353226506
loss:  467.16258372044376
loss:  465.7212342337264
loss:  464.5585122276368
loss:  468.09213799562076
loss:  467.7897781023403
loss:  461.48537307062475
loss:  457.8607184831621
loss:  468.3109011591771
loss:  466.71913467719673
loss:  439.1016653844472
loss:  467.7146829029814
loss:  462.8319801398105
loss:  455.2194694285321
loss:  468.8075369956175
loss:  466.7036849287468
loss:  468.8910684081254
loss:  458.31739658849386
loss:  467.72663601623645
loss:  448.21468550428705
loss:  467.1483146453367
loss:  466.54659100614333
loss:  457.13695553152695
loss:  467.6948146870496
loss:  458.2534026246503
loss:  464.5532571293697
loss:  464.9902933534712
loss:  458.25012634555065
loss:  468.2126434879378
loss:  466.3456791803375
loss:  466.8964903333967
loss:  457.4679905149657
loss:  462.8707826824918
loss:  466.53759060464574
loss:  465.38995145326135
loss:  465.8724334693696
loss:  466.04708752002017
loss:  458.6509173232473
loss:  453.4104500013494
loss:  467.7345027819148
loss:  437.4360881671059
loss:  468.3696799977417
loss:  466.1066371005523
loss:  465.14859880257916
loss:  463.406551955623
loss:  465.36730440058693
loss:  467.29425539974153
loss:  457.67134101011203
loss:  457.30357742100483
loss:  458.5220947407924
loss:  468.28812627835515
loss:  467.403417264213
loss:  464.26443610921183
loss:  462.7554928210337
loss:  466.00491613483445
loss:  458.38177630634647
loss:  441.68591147168087
loss:  468.40354784137327
loss:  466.53180266762445
loss:  468.3098360014258
loss:  458.5469652534924
loss:  437.50530869524886
loss:  468.5071102185401
loss:  455.58030539232414
loss:  460.1089002989993
loss:  438.993827497355
loss:  467.7849882608145
loss:  461.19124844174866
loss:  468.3020068250482
loss:  453.87433946709285
loss:  466.8369235013428
loss:  466.23404373671366
loss:  465.87680776824203
loss:  467.98120209858166
loss:  468.28120344632435
loss:  466.11091223390434
loss:  453.4266133180355
loss:  465.33337711900856
loss:  466.31021872705793
loss:  466.1030576845313
loss:  441.99202895268417
loss:  450.9188412452551
loss:  464.26308393666017
loss:  464.2614628328636
loss:  469.062498506428
loss:  468.0743921835474
loss:  467.1379652113463
loss:  459.97637882348744
loss:  459.5224186965625
loss:  466.97533984978907
loss:  461.7811760490137
loss:  469.0348043944841
loss:  465.6299340112983
loss:  468.243293752087
loss:  468.96429274717843
loss:  470.1892237096246
loss:  464.1034741933004
loss:  455.2887779651532
loss:  470.1648762775684
loss:  457.0529202105999
loss:  459.30725755279553
loss:  467.109595313565
loss:  453.43288779448653
loss:  467.4558400805884
loss:  467.3613321871778
loss:  458.5268136768164
loss:  469.7393395074743
loss:  468.306825743356
loss:  468.2898441764813
loss:  453.7323387863598
loss:  436.75593535600325
loss:  467.52161504558296
loss:  438.7852366341867
loss:  466.2971176858432
loss:  467.70042878497674
loss:  468.6683960131468
loss:  468.3803461616792
loss:  458.35194885407117
loss:  458.3803906834154
loss:  467.6574472876128
loss:  439.9375994478753
loss:  439.8496695315303
loss:  459.44847190367454
loss:  468.5283962383722
loss:  467.06137607138476
loss:  451.14565523642926
loss:  454.54362346213577
loss:  467.3817920653288
loss:  458.0491792876937
loss:  463.75636051067494
loss:  439.81165160923024
loss:  456.1343762949181
loss:  458.3839407496187
loss:  467.57404614005895
loss:  458.5299930991113
loss:  465.49926996748854
loss:  466.2397007210056
loss:  465.1799398637312
loss:  465.07136234580366
loss:  436.6470797855714
loss:  465.8081817399338
loss:  454.57110509703665
loss:  464.3868144913654
loss:  467.9929943370381
loss:  455.0239299245792
loss:  456.83391959213355
loss:  437.63477332034046
loss:  449.18620684860093
loss:  460.51214664977743
loss:  466.0592899791187
loss:  458.2267431958533
loss:  466.4131848481145
loss:  439.78896903208215
loss:  466.19772017697625
loss:  466.6510718618201
loss:  455.66986159320726
loss:  466.1337449156357
loss:  466.5388175328511
loss:  465.72339895013295
loss:  457.4594903247437
loss:  466.4092581579424
loss:  462.30867999449526
loss:  436.92183448113303
loss:  466.34571562821395
loss:  460.0670774404587
loss:  467.22558034214467
loss:  466.3289710004016
loss:  465.2826233170996
loss:  467.7877439509583
loss:  463.9432154573245
loss:  457.91540577148686
loss:  458.57382321076943
loss:  449.43915908522644
loss:  462.7007143013945
loss:  437.2082113740638
loss:  453.96008266910076
loss:  463.1269366585383
loss:  453.29034568082227
loss:  467.82500619857416
loss:  462.5377000951284
loss:  454.38089223973793
loss:  455.17425435334127
loss:  461.1214456673025
loss:  465.7326420095158
loss:  465.84850020488386
loss:  461.8763623334836
loss:  468.19547120421436
loss:  465.4990616754922
loss:  457.63831719339663
loss:  467.5572909037813
loss:  466.67236834735786
loss:  468.1690358663043
loss:  452.16066732552713
loss:  467.2365790513238
loss:  462.20527166343675
loss:  464.8826109733338
loss:  459.1063947906016
loss:  464.3841133096899
