iter:  900.0 , lambda:  1 , alpha:  0.4444444444444444 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00054578 0.00057289 0.00022123 ... 0.00012405 0.00031816 0.00063907]
loss:  942.0785988118013
loss:  942.3836239506957
loss:  933.7740239304597
loss:  937.5460330941977
loss:  906.2640149954968
loss:  943.3259705284515
loss:  917.4960269687439
loss:  941.9305731518579
loss:  937.8210175333289
loss:  917.766458307878
loss:  940.4142507327397
loss:  938.1420636994876
loss:  940.4971712567789
loss:  939.2751092882345
loss:  938.8863137908132
loss:  939.8174099271033
loss:  877.5053273120164
loss:  940.593241713838
loss:  919.450902535274
loss:  878.3692768539985
loss:  939.0291034243951
loss:  940.0054034483219
loss:  940.075401559811
loss:  927.79172030826
loss:  888.0888711053744
loss:  938.2684631215086
loss:  932.2086064879062
loss:  941.170799072871
loss:  940.523331402937
loss:  884.2567996261467
loss:  935.773956875797
loss:  944.0253329955339
loss:  914.5292275479886
loss:  898.162734461872
loss:  921.6490817995881
loss:  915.3511371936719
loss:  888.3093707038308
loss:  929.6674958283916
loss:  938.8252647232744
loss:  926.8686540133675
loss:  915.0096014745392
loss:  887.8883378186323
loss:  941.5837359792191
loss:  936.1235241029048
loss:  937.9271456345525
loss:  937.6514897030437
loss:  938.0088248370724
loss:  940.0041923340866
loss:  939.3304631009871
loss:  942.8856874268498
loss:  935.2060473930253
loss:  909.381773414371
loss:  933.9269342450038
loss:  940.545410201762
loss:  877.1988867233305
loss:  925.9517414810807
loss:  940.4831550750336
loss:  935.3053984721444
loss:  939.8967216701986
loss:  916.914152076944
loss:  888.1201431851813
loss:  902.390179416402
loss:  935.2185283616855
loss:  878.5587544864726
loss:  937.9952460250508
loss:  941.6069324740641
loss:  915.896061388708
loss:  879.030513167124
loss:  933.7851875142196
loss:  879.2905779545932
loss:  937.8053974525188
loss:  877.8937974360097
loss:  936.859906644612
loss:  916.4872336454642
loss:  931.9811491811956
loss:  940.303513891733
loss:  941.7534206939379
loss:  877.8925740273304
loss:  937.1552664363953
loss:  936.1534850719694
loss:  941.742935101977
loss:  935.6815244789586
loss:  934.210379445774
loss:  913.7013122999049
loss:  878.5126595148122
loss:  893.160445138477
loss:  934.7282010986673
loss:  884.6062483913313
loss:  884.1619218174948
loss:  937.8554548557032
loss:  887.1076641174535
loss:  934.8055179065942
loss:  924.9222053368818
loss:  881.7265759165924
loss:  928.199228032239
loss:  878.2380074890415
loss:  941.681892438652
loss:  911.6144402568046
loss:  924.0064967818614
loss:  940.3692128800989
loss:  929.2288831784696
loss:  914.7128893295505
loss:  914.5162359613335
loss:  937.7051629087694
loss:  934.2917763055816
loss:  940.5189720642858
loss:  939.6403261424359
loss:  913.113060398386
loss:  939.3394648634777
loss:  933.2097229182265
loss:  936.2158277383438
loss:  921.7210566707661
loss:  935.1425859023484
loss:  935.7517069385226
loss:  937.4333214862165
loss:  936.2088338907524
loss:  938.7701887717437
loss:  940.005482835892
loss:  944.0947146310205
loss:  902.6592384695222
loss:  878.3059351953251
loss:  887.9424718270477
loss:  942.2286224722444
loss:  937.8981784281756
loss:  934.8168000972953
loss:  879.2847953261911
loss:  935.3111190831793
loss:  884.1147783100428
loss:  902.3891340174055
loss:  928.14608371506
loss:  919.5328789793878
loss:  938.3491189330462
loss:  940.3244231272051
loss:  897.6200041463279
loss:  917.5709187882838
loss:  934.2220346926562
loss:  906.9824797147028
loss:  915.9972719399825
loss:  938.740055441019
loss:  922.7369014238823
loss:  936.2349489967586
loss:  936.559171454242
loss:  938.7771484692971
loss:  937.4218327641378
loss:  940.4383110924812
loss:  937.8063449954108
loss:  876.3781204145093
loss:  880.0571580977834
loss:  936.4392620161002
loss:  933.2241363209338
loss:  934.9009952690429
loss:  910.5792668801712
loss:  941.471440505906
loss:  941.1484757921272
loss:  933.6661320687658
loss:  938.5725574653202
loss:  925.0053277682251
loss:  912.8047848623881
loss:  910.0048977173633
loss:  932.8171598542017
loss:  936.0859861860818
loss:  875.8615022352838
loss:  928.3874502336935
loss:  935.9528491562598
loss:  907.869021496553
loss:  896.7907491960378
loss:  924.7642401320702
loss:  900.2524925563692
loss:  882.8543863388918
loss:  913.5451256637131
loss:  875.9058526270396
loss:  938.6834547755852
loss:  911.4454654915818
loss:  880.1066101212369
loss:  911.5449606780354
loss:  937.5185716634574
loss:  937.2530222450376
loss:  934.0981338803589
loss:  937.7997720635542
loss:  882.9518469367148
loss:  876.5484856942668
loss:  910.8245787880912
loss:  932.6830776751441
loss:  934.58700191613
loss:  933.2529621978081
loss:  921.9171610111924
loss:  938.8396811454462
loss:  938.3054382588579
loss:  939.5810130825876
loss:  935.8566219692079
loss:  938.0527781847125
loss:  938.3616645605747
loss:  903.5125279699128
loss:  934.1977894190404
loss:  911.3075393678055
loss:  936.4953932609479
loss:  942.4939245322959
loss:  875.88160781954
loss:  885.8302525401077
loss:  938.7519134713749
loss:  876.4009006515605
loss:  930.4236534106349
loss:  905.3864014736871
loss:  914.9024715007163
loss:  935.4266328110787
loss:  934.7658726002777
loss:  875.7259682196044
loss:  938.6009402180691
loss:  875.8662428911127
loss:  883.1599438045856
loss:  934.1656072922237
loss:  938.7971510260361
loss:  923.6628600228561
loss:  941.6850477528269
loss:  876.3858778711344
loss:  933.9431192026782
loss:  911.3614251429724
loss:  900.0012098691528
loss:  938.0170882188083
loss:  932.1905454551305
loss:  910.4140820980115
loss:  936.420560397655
loss:  938.2837303934601
loss:  938.6199549562208
loss:  931.2330358239826
loss:  942.493371247405
loss:  876.7492074650277
loss:  933.7679221431927
loss:  923.9698632501032
loss:  935.0580967700901
loss:  921.1026225672728
loss:  928.2386813184891
loss:  936.9772203518266
loss:  940.0624776021862
loss:  878.8989381449011
loss:  899.198606852973
loss:  935.8572187295226
loss:  918.8875411865943
loss:  926.9010894150447
loss:  903.4873279471642
loss:  934.8883772020214
loss:  910.4893436938215
loss:  934.1237284060987
loss:  935.8390111281789
loss:  928.2115401230312
loss:  931.5607645092133
loss:  936.0919682764662
loss:  933.216034257357
loss:  887.349109239074
loss:  935.8390557226797
loss:  938.4773679261438
loss:  917.8908029975454
loss:  923.4968306015984
loss:  913.932855233442
loss:  936.4444565981026
loss:  938.8221261306644
loss:  905.2157596917358
loss:  914.4383727867305
loss:  936.687463898876
loss:  936.8660260369682
loss:  937.4514297857644
loss:  935.8469539440117
loss:  942.5486471277829
loss:  914.0713508619746
loss:  940.3895374721653
loss:  933.8693772463859
loss:  913.4378097191998
loss:  931.062163037215
loss:  913.4845276297774
loss:  862.1608447785788
loss:  853.2114823071244
loss:  920.3520084502982
loss:  922.453138311257
loss:  921.0033224731587
loss:  923.1015583365835
loss:  930.812299652391
loss:  908.4014107626723
loss:  842.1386398463716
loss:  920.7530695605095
loss:  842.9794075208662
loss:  922.8026762520562
loss:  858.6029145516101
loss:  854.9065441812456
loss:  845.6782072877267
loss:  849.3322526284242
loss:  830.3679539108578
loss:  902.051980858553
loss:  915.1403161616445
loss:  892.1319715411441
loss:  899.1365715703774
loss:  900.9080995027398
loss:  877.1345986677147
loss:  908.244954103794
loss:  838.2306075974847
loss:  904.7625845508961
loss:  895.2536452797121
loss:  905.1176791645717
loss:  904.8908842120305
loss:  848.9983425708742
loss:  898.1900814609937
loss:  832.2597564625543
loss:  899.9547091679768
loss:  912.0396530964341
loss:  900.628966593194
loss:  911.0380463404977
loss:  911.117257642566
loss:  878.5828779592312
loss:  842.7998447269204
loss:  904.7646670800582
loss:  899.3433546437703
loss:  839.7062956688585
loss:  903.3712855517596
loss:  828.4824336708033
loss:  831.0469251190434
loss:  817.9666418176995
loss:  893.3771370880359
loss:  819.6012172795881
loss:  829.9228150746093
loss:  894.4951924251106
loss:  826.3196119746642
loss:  819.7747838052694
loss:  896.0794337350867
loss:  893.9343771407571
loss:  894.2765747143495
loss:  827.6902911665958
loss:  873.5800257895178
loss:  886.812063005919
loss:  888.0619364432791
loss:  895.2425502384486
loss:  829.656861863639
loss:  902.454644566821
loss:  874.1900035156884
loss:  817.682565576821
loss:  890.4302764870389
loss:  889.3967879047492
loss:  857.7498300860282
loss:  887.1684630074034
loss:  872.1084224480427
loss:  823.0394126933597
loss:  826.6012814743319
loss:  887.6101963295645
loss:  832.4523394292647
loss:  886.8331386600119
loss:  877.1275696574979
loss:  821.0488613616368
loss:  883.6765080551479
loss:  886.9368369808632
loss:  890.9404401843624
loss:  809.7496072728678
loss:  823.809015588929
loss:  791.8990567479675
loss:  870.8965764876556
loss:  869.6018319643815
loss:  869.7774322823614
loss:  862.7971834126845
loss:  866.0304976935203
loss:  881.2959179541448
loss:  869.7879425469282
loss:  862.6658269808808
loss:  868.550373756816
loss:  868.8176217205747
loss:  811.1535022152048
loss:  868.6711831536217
loss:  854.8328780706086
loss:  799.4136931368697
loss:  858.6650397823479
loss:  850.3443259838755
loss:  857.1963712810216
loss:  792.7272249399871
loss:  873.2677082493772
loss:  764.5273931196108
loss:  765.1509721224286
loss:  759.7795358554703
loss:  853.2076875570978
loss:  820.3369015558548
loss:  842.6277076471491
loss:  845.8765476532498
loss:  818.5185311262446
loss:  832.5961686882058
loss:  831.1154483298407
loss:  853.1541778944804
loss:  770.2302810621335
loss:  849.0092472454372
loss:  759.6197798873234
loss:  755.7540985630606
loss:  837.7988520576474
loss:  840.9483449573456
loss:  824.1197244135473
loss:  833.7348513162312
loss:  842.4231411112524
loss:  745.0372958564183
loss:  736.969184212078
loss:  810.9357337501324
loss:  737.8439364939155
loss:  825.8069362872884
loss:  823.0613998829434
loss:  736.6602308562472
loss:  820.567241172038
loss:  813.9069206410239
loss:  810.6085247898086
loss:  736.1736420732061
loss:  822.2067380470692
loss:  737.0624994180665
loss:  738.0041680916427
loss:  821.3377593571521
loss:  816.6352428140113
loss:  804.7608933951909
loss:  816.550117000382
loss:  741.9761571204584
loss:  785.3644790986699
loss:  748.631776867798
loss:  827.0599310815546
loss:  818.3148987284123
loss:  738.3999494195397
loss:  721.6505519935297
loss:  724.2148554572548
loss:  792.1022122511806
loss:  722.815853895026
loss:  780.1117080573007
loss:  718.498742491789
loss:  717.7767346781143
loss:  793.4925756263117
loss:  731.7870331855136
loss:  790.6406060907174
loss:  799.6039382895225
loss:  717.3453820540659
loss:  791.8083180606428
loss:  812.5775517237264
loss:  704.4372920394941
loss:  714.198236180425
loss:  689.3680666078085
loss:  694.9383126544891
loss:  782.8953578076179
loss:  765.9507006380616
loss:  765.802914132602
loss:  684.145329082636
loss:  656.1983087615152
loss:  728.1697073155703
loss:  740.6186858160986
loss:  657.1715218307041
loss:  650.8486958243333
loss:  608.2404372937278
loss:  686.6042715584846
loss:  675.3661499128393
loss:  678.5584305192318
loss:  610.3379269736771
loss:  683.6657578380932
loss:  616.7235776171356
loss:  648.7453429041652
loss:  697.2325221311785
loss:  687.9529819586369
loss:  682.6507185144712
loss:  686.5052261039227
loss:  678.6371516065442
loss:  663.321144491007
loss:  679.6281825587963
loss:  671.8520887351211
loss:  652.2532812711812
loss:  671.8235108059514
loss:  635.8748963228792
loss:  695.6379751859765
loss:  690.5726081232185
loss:  692.2478840207214
loss:  612.555571998208
loss:  695.231043432902
loss:  619.2218924697188
loss:  687.5733769876033
loss:  663.246206892183
loss:  700.6346792472036
loss:  691.9140262295304
loss:  608.0485538240802
loss:  616.6340911283094
loss:  610.1596647829507
loss:  697.4695471053266
weights:  [0.00054578 0.00057289 0.00022123 ... 0.00012405 0.00031816 0.00063907]
cy dot constraint : -10.781681186106761
Optimization problem did not converge.. Check the solution returned by the optimizer.
Returned solution is:
     fun: 608.0485538240802
   maxcv: 10.78178118610676
 message: 'Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.'
    nfev: 900
  status: 4
 success: False
       x: array([0.00054578, 0.00057289, 0.00022123, ..., 0.00012405, 0.00031816,
       0.00063907])
Train data:
------------
Train accuracy :  0.7338571428571429
Total data points: 7000
# non-protected examples: 4699
# protected examples: 2301
Non-protected in positive class: 1608 (34%)
Protected in positive class: 466 (20%)
P-rule is: 59%

Test data: 
------------
Test accuracy :  0.7183333333333334
Total data points: 3000
# non-protected examples: 2055
# protected examples: 945
Non-protected in positive class: 729 (35%)
Protected in positive class: 205 (22%)
P-rule is: 61%
------------------------------------------------------------------------
------------------------------------------------------------------------
